5,2s1 2p2 2p2.5,2s2 2p1 2p2.5
5,2s1 2p2 2s0.5,2s2 2p1 2p2.5
5,2s2 3d1 2d4.5,2s2 2p1 2p2.5
5,2s2 3s1 2s0.5,2s2 2p1 2p2.5
6,1s2 2p1 3d1 1d2.0,1s2 2s1 2p1 3p4.0
6,1s2 2p1 3d1 1p1.0,1s2 2s2 1s0.0
6,1s2 2p1 3d1 3d7.0,1s2 2s1 2p1 3p4.0
6,1s2 2p1 3d1 3d7.0,1s2 2s2 1s0.0
6,1s2 2p1 3d1 3f10.0,1s2 2s1 2p1 3p4.0
6,1s2 2p1 3d1 3p4.0,1s2 2s1 2p1 3p4.0
6,1s2 2p1 3d1 3p4.0,1s2 2s2 1s0.0
6,1s2 2p1 3p1 1d2.0,1s2 2s1 2p1 3p4.0
6,1s2 2p1 3p1 1p1.0,1s2 2s1 2p1 3p4.0
6,1s2 2p1 3p1 1s0.0,1s2 2s1 2p1 3p4.0
6,1s2 2p1 3p1 3d7.0,1s2 2s1 2p1 3p4.0
6,1s2 2p1 3p1 3p4.0,1s2 2s1 2p1 3p4.0
6,1s2 2p1 3p1 3s1.0,1s2 2s1 2p1 3p4.0
6,1s2 2p1 3s1 1p1.0,1s2 2s2 1s0.0
6,1s2 2p1 3s1 3p4.0,1s2 2s2 1s0.0
6,1s2 2p2 1d2.0,1s2 2s1 2p1 1p1.0
6,1s2 2p2 1d2.0,1s2 2s1 2p1 3p4.0
6,1s2 2p2 1s0.0,1s2 2s1 2p1 1p1.0
6,1s2 2p2 1s0.0,1s2 2s1 2p1 3p4.0
6,1s2 2p2 3p4.0,1s2 2s1 2p1 3p4.0
6,1s2 2s1 2p1 1p1.0,1s2 2s2 1s0.0
6,1s2 2s1 3d1 1d2.0,1s2 2s1 2p1 3p4.0
6,1s2 2s1 3d1 1d2.0,1s2 2s2 1s0.0
6,1s2 2s1 3d1 3d7.0,1s2 2s1 2p1 3p4.0
6,1s2 2s1 3p1 1p1.0,1s2 2s1 2p1 1p1.0
6,1s2 2s1 3p1 1p1.0,1s2 2s2 1s0.0
6,1s2 2s1 3p1 3p4.0,1s2 2s1 2p1 3p4.0
6,1s2 2s1 3p1 3p4.0,1s2 2s2 1s0.0
6,1s2 2s1 3s1 1s0.0,1s2 2s1 2p1 1p1.0
6,1s2 2s1 3s1 1s0.0,1s2 2s1 2p1 3p4.0
6,1s2 2s1 3s1 3s1.0,1s2 2s1 2p1 1p1.0
6,1s2 2s1 3s1 3s1.0,1s2 2s1 2p1 3p4.0
6,1s2 2s1 4d1 1d2.0,1s2 2s1 2p1 3p4.0
6,1s2 2s1 4d1 1d2.0,1s2 2s2 1s0.0
6,1s2 2s1 4d1 3d7.0,1s2 2s1 2p1 3p4.0
6,1s2 2s1 4f1 3f10.0,1s2 2s1 2p1 3p4.0
6,1s2 2s1 4p1 1p1.0,1s2 2s2 1s0.0
6,1s2 2s1 4p1 3p4.0,1s2 2s1 2p1 3p4.0
6,1s2 2s1 4p1 3p4.0,1s2 2s2 1s0.0
6,1s2 2s1 4s1 1s0.0,1s2 2s1 2p1 3p4.0
6,1s2 2s1 4s1 3s1.0,1s2 2s1 2p1 3p4.0
6,1s2 2s1 5d1 1d2.0,1s2 2s1 2p1 3p4.0
6,1s2 2s1 5d1 1d2.0,1s2 2s2 1s0.0
6,1s2 2s1 5d1 3d7.0,1s2 2s1 2p1 3p4.0
6,1s2 2s1 5f1 3f10.0,1s2 2s1 2p1 3p4.0
6,1s2 2s1 5p1 1p1.0,1s2 2s2 1s0.0
6,1s2 2s1 5p1 3p4.0,1s2 2s1 2p1 3p4.0
6,1s2 2s1 5p1 3p4.0,1s2 2s2 1s0.0
6,1s2 2s1 5s1 1s0.0,1s2 2s1 2p1 3p4.0
6,1s2 2s1 5s1 3s1.0,1s2 2s1 2p1 3p4.0
7,1s2 2p1 2p2.5,1s2 2s1 2s0.5
7,1s2 3d1 2d4.5,1s2 2p1 2p2.5
7,1s2 3d1 2d4.5,1s2 2s1 2s0.5
7,1s2 3p1 2p2.5,1s2 2p1 2p2.5
7,1s2 3p1 2p2.5,1s2 2s1 2s0.5
7,1s2 3p1 2p2.5,1s2 3s1 2s0.5
7,1s2 3s1 2s0.5,1s2 2p1 2p2.5
7,1s2 4d1 2d4.5,1s2 2p1 2p2.5
7,1s2 4d1 2d4.5,1s2 2s1 2s0.5
7,1s2 4d1 2d4.5,1s2 3d1 2d4.5
7,1s2 4d1 2d4.5,1s2 3p1 2p2.5
7,1s2 4d1 2d4.5,1s2 3s1 2s0.5
7,1s2 4f1 2f6.5,1s2 2p1 2p2.5
7,1s2 4f1 2f6.5,1s2 3d1 2d4.5
7,1s2 4f1 2f6.5,1s2 3p1 2p2.5
7,1s2 4p1 2p2.5,1s2 2p1 2p2.5
7,1s2 4p1 2p2.5,1s2 2s1 2s0.5
7,1s2 4p1 2p2.5,1s2 3d1 2d4.5
7,1s2 4p1 2p2.5,1s2 3p1 2p2.5
7,1s2 4p1 2p2.5,1s2 3s1 2s0.5
7,1s2 4p1 2p2.5,1s2 4s1 2s0.5
7,1s2 4s1 2s0.5,1s2 2p1 2p2.5
7,1s2 4s1 2s0.5,1s2 3d1 2d4.5
7,1s2 4s1 2s0.5,1s2 3p1 2p2.5
7,1s2 5d1 2d4.5,1s2 2p1 2p2.5
7,1s2 5d1 2d4.5,1s2 2s1 2s0.5
7,1s2 5d1 2d4.5,1s2 3d1 2d4.5
7,1s2 5d1 2d4.5,1s2 3p1 2p2.5
7,1s2 5d1 2d4.5,1s2 3s1 2s0.5
7,1s2 5d1 2d4.5,1s2 4f1 2f6.5
7,1s2 5d1 2d4.5,1s2 4p1 2p2.5
7,1s2 5d1 2d4.5,1s2 4s1 2s0.5
7,1s2 5f1 2f6.5,1s2 2p1 2p2.5
7,1s2 5f1 2f6.5,1s2 3d1 2d4.5
7,1s2 5f1 2f6.5,1s2 4d1 2d4.5
7,1s2 5g1 2g8.5,1s2 3d1 2d4.5
7,1s2 5g1 2g8.5,1s2 4d1 2d4.5
7,1s2 5g1 2g8.5,1s2 4f1 2f6.5
7,1s2 5p1 2p2.5,1s2 2p1 2p2.5
7,1s2 5p1 2p2.5,1s2 2s1 2s0.5
7,1s2 5p1 2p2.5,1s2 3d1 2d4.5
7,1s2 5p1 2p2.5,1s2 3p1 2p2.5
7,1s2 5p1 2p2.5,1s2 3s1 2s0.5
7,1s2 5p1 2p2.5,1s2 4d1 2d4.5
7,1s2 5p1 2p2.5,1s2 4p1 2p2.5
7,1s2 5p1 2p2.5,1s2 4s1 2s0.5
7,1s2 5s1 2s0.5,1s2 2p1 2p2.5
7,1s2 5s1 2s0.5,1s2 3d1 2d4.5
7,1s2 5s1 2s0.5,1s2 3p1 2p2.5
7,1s2 5s1 2s0.5,1s2 4p1 2p2.5
8,1s1 2p1 1p1.0,1s1 2s1 1s0.0
8,1s1 2p1 1p1.0,1s1 2s1 3s1.0
8,1s1 2p1 1p1.0,1s2 1s0.0
8,1s1 2p1 3p4.0,1s1 2s1 3s1.0
8,1s1 2p1 3p4.0,1s2 1s0.0
8,1s1 3d1 1d2.0,1s1 2p1 3p4.0
8,1s1 3d1 1d2.0,1s1 2s1 1s0.0
8,1s1 3d1 1d2.0,1s1 2s1 3s1.0
8,1s1 3d1 1d2.0,1s2 1s0.0
8,1s1 3d1 3d7.0,1s1 2p1 3p4.0
8,1s1 3d1 3d7.0,1s1 2s1 1s0.0
8,1s1 3d1 3d7.0,1s1 2s1 3s1.0
8,1s1 3d1 3d7.0,1s2 1s0.0
8,1s1 3p1 1p1.0,1s1 2s1 1s0.0
8,1s1 3p1 1p1.0,1s1 2s1 3s1.0
8,1s1 3p1 1p1.0,1s2 1s0.0
8,1s1 3p1 3p4.0,1s1 2p1 3p4.0
8,1s1 3p1 3p4.0,1s1 2s1 1s0.0
